股票代码,统计日期,营业总收入,营业收入,营业总成本,营业成本,税金及附加,销售费用,管理费用,财务费用,资产减值损失,投资收益,营业利润,营业外收入,营业外支出,利润总额,所得税,净利润,归属于母公司所有者的净利润,综合收益总额,归属于母公司普通股东综合收益总额
2092,2015/12/31,15263199378,15263199378,15235776556,11742936289,89630972.41,1946982552,478905386.3,984460084.5,-7138728.6,-81129767.11,-53706945.09,308640501.4,7503182.33,247430374,59944533.74,187485840.2,7676382.3,187621110.2,7811652.29
2092,2016/3/31,3626735483,3626735483,3567186181,2651965490,22875979.28,453225122.3,158658083.8,271568382.2,8893123.43,-2295006.2,57254296.36,56005174.4,1297811.39,111961659.4,28457635.83,83504023.54,46636811.36,83504023.54,46636811.36
2092,2016/6/30,9638776162,9638776162,9282956593,7331494089,53453307.09,1004212557,327549602.6,535771116.3,30475921.34,-66609138.25,289210431.3,133322868.2,2522082.29,420011217.2,65976514.8,354034702.4,272239211.7,354034702.4,272239211.7
2092,2016/9/30,15585763423,15585763423,14762521604,11720941903,88279032.25,1518280739,599757879.2,796202192.1,39059858.35,-92721532.92,730520286.9,224959067.7,4787564.78,950691789.7,139344192.9,811347596.8,712756396.8,811347596.8,712756396.8
2092,2016/12/31,23362324089,23362324089,21301497443,17204313955,208426810.5,2045075082,626160260.9,1091566143,125955191,-137911417.5,1922915229,344618581.7,8712926.48,2258820884,322609747.9,1936211136,1843474395,1940276251,1847539510
2102,2015/6/30,869948951.8,869948951.8,857291108,681462650.3,3645087.66,54355390.95,61166889.72,46124189.1,10536900.28,-631631.79,12026212.09,31389621.93,437104.4,42978729.62,14515956.81,28462772.81,29093861.29,28462772.81,29093861.29
2102,2015/9/30,988577273.1,988577273.1,945957593.8,700435200.2,4319336.93,78530889.2,91353492.91,67309037.32,4009637.19,-644403.46,41975275.89,32571066.81,566126.41,73980216.29,21734305.51,52245910.78,53823820.37,52245910.78,53823820.37
2102,2015/12/31,1316233434,1316233434,1336397456,992809638.7,8295942.13,112406065,121461677.7,90734391.74,10689740.64,134055645.3,151042606.1,75900742.88,1026284.55,225917064.4,34615162.02,191301902.4,193289904.5,249801605.7,247817477.9
2102,2016/6/30,524847993.8,524847993.8,458694075.1,359629305.2,3626572.4,5423435.56,45260963.18,34656857.44,10096941.34,14675202.13,80829120.8,17853131.48,12007.92,98670244.36,18606912.96,80063331.4,81030590.33,80063331.4,81030590.33
2102,2016/9/30,720060169.6,720060169.6,619666334.3,495855285.3,3409470.86,6941254.37,64138058.73,48977418.58,344846.55,14675202.13,115069037.4,31467231.48,357302.64,146178966.2,25614246.99,120564719.2,121977094.4,160605372.7,159298987.5
2102,2016/12/31,887206948.8,887206948.8,756761838.9,599965694.5,4215814.44,6568907.42,86250522.91,61272823.97,-1511924.43,14294563.07,236592184.6,78155856.91,448194.22,314299847.2,66781128.19,247518719.1,245401053.1,285472692.4,280777951.6
2127,2015/3/31,87472623.46,87472623.46,85882612.94,78247027.02,109810.26,997113.64,6504609.46,445191.4,-421138.84,840116.07,2430126.59,2392905.58,155488.83,4667543.34,69382.67,4598160.67,4081080.48,4598160.67,4081080.48
2127,2015/6/30,193938187.3,193938187.3,193389543.5,171432478.5,300308.17,1684623.63,19669590.47,393165.84,-90623.11,2134688.35,2683332.07,4938519.05,160067.07,7461784.05,34718.4,7427065.65,6152012.02,7427065.65,6152012.02
2127,2015/9/30,262920662.7,262920662.7,263771065.4,234066373.4,344049.04,2403229.85,29270508.47,-1504005.89,-809089.39,3402257.76,2551854.98,5664449.05,520941.06,7695362.97,134147.2,7561215.77,5773037.11,7561215.77,5773037.11
2127,2015/12/31,389229106.2,389229106.2,192384632.6,107189226.9,2182286.82,31588471.38,34552285.44,-953644.76,17826006.84,1102177.18,197946650.8,7370882.24,116415.54,205201117.5,32935001.95,172266115.6,171819355.1,172266115.6,171819355.1
2127,2016/6/30,159019166.8,159019166.8,65611470.21,26671997.92,1136715.62,10517862.32,20154787.93,-6238660.23,13368766.65,779170.96,94186867.56,6530057.6,4620.3,100712304.9,15382294.06,85330010.8,85078812.08,85330010.8,85078812.08
2127,2016/9/30,302925201.3,302925201.3,146057033.8,33296508.24,2214594.91,15923942.16,36055047.3,-7480474.45,66047415.62,1300484.66,158168652.2,10820546.4,15649.34,168973549.2,24608324.67,144365224.6,144281828.4,144365224.6,144281828.4
2127,2016/12/31,520981501.4,520981501.4,179396812.7,66548976.8,4409429.73,22028651.73,45394541.65,-10259132.61,51274345.38,1802957.79,343387646.5,11121965.98,327255.42,354182357.1,51119402.74,303062954.4,301144671.5,303062954.4,301144671.5
2169,2015/3/31,101575235.9,101575235.9,103522885.5,70772926.11,693302.42,10161675.05,15232043.18,8503775.7,-1840836.99,-1037265.5,-2984915.09,5057153.1,81.51,2072156.5,212514.55,1859641.95,1452678.56,1859641.95,1452678.56
2169,2015/6/30,333160553.9,333160553.9,309710531.1,230564190.6,2187926.89,24730700.5,31885716.59,18406914.14,1935082.46,-1675333.74,21774689.07,9410841.14,224767.23,30960762.98,3085220.93,27875542.05,23516861.75,27875542.05,23516861.75
2169,2015/9/30,504583204.3,504583204.3,473274097.7,349842124.6,3646826.49,40953719.37,51090468.26,27954781.58,-213822.57,-1339021.83,29970084.76,19576287.71,224905.09,49321467.38,3967466.89,45354000.49,35703219.74,45354000.49,35703219.74
2169,2015/12/31,1306933032,1306933032,1199633649,974952483.3,8914627.72,67249473.61,90359426.48,62583456.53,-4425818.43,749199.42,108048581.7,46952337.62,367598.07,154633321.3,15757198.89,138876122.4,108016771.4,138876122.4,108016771.4
2169,2016/3/31,264773942.3,264773942.3,257686128.9,199426696.6,1350738.1,14383609.34,27602641.95,14005150.39,917292.55,-605790.73,6482022.66,6805662.83,91.45,13287594.04,1896216.87,11391377.17,10212267.38,11391377.17,10212267.38
2169,2016/6/30,592576038,592576038,532969653.4,425750772.6,2910073,30501385.56,43127668.31,28207220.61,2472533.36,113771.64,59720156.21,23473042.75,27845.45,83165353.51,7096993.74,76068359.77,65225361.23,76068359.77,65225361.23
2169,2016/9/30,920309567,920309567,835192902.5,667196814.1,3927216.91,49519992.7,69614038.21,41772170.43,3162670.2,835706.63,85952371.12,31460779.09,46485.55,117366664.7,12361797.88,105004866.8,90551852.19,105004866.8,90551852.19
2169,2016/12/31,1398188304,1398188304,1292603096,1046823764,8326605.92,73788416.05,107287436.6,47934878.5,8441994.85,6860615.7,112445823.7,45551995.33,300837.33,157696981.7,10851442.54,146845539.2,111374852.3,146845539.2,111374852.3
2170,2015/3/31,517503017.3,517503017.3,491624785.4,423442308.4,32651.32,17906271.08,37673449.24,14131409.12,-1561303.74,-389888.72,25488343.22,6595974.59,40252.5,32044065.31,2851684.04,29192381.27,29224058.9,29192381.27,29224058.9
2170,2015/6/30,1090731907,1090731907,1029813744,880427232.1,155494.23,33394150.3,83896558.38,33162400.7,-1222091.49,1335749.37,62253911.9,7246767.91,253902.3,69246777.51,6988934.54,62257842.97,62216606.78,62257842.97,62216606.78
2170,2015/9/30,1879680968,1879680968,1744049973,1504796992,257452.41,54120955.4,130983155.4,50790936.28,3100482.13,1789427.56,137420422.3,9570884.07,729849.45,146261457,14342522.15,131918934.8,131796363.9,131918934.8,131796363.9
2170,2015/12/31,2170305545,2170305545,2011135263,1705297436,4089850.7,81533128.08,186528036.4,34386142.45,-699330.5,2808448.99,161978730.5,10244795.93,737771.33,171485755.1,11985472.69,159500282.4,158811211.3,159500282.4,158811211.3
2170,2016/3/31,370921291,370921291,359133320.2,289142676.5,515360.93,10197249.82,42062983.24,17825204.96,-610155.28,647133.35,12435104.17,6706042.04,209400.79,18931745.42,1101396.16,17830349.26,17993181,17830349.26,17993181
2170,2016/6/30,915292315.4,915292315.4,860559166.9,705400687.2,1516286.88,35374569.67,83117626.7,34823576.62,326419.81,2676878.8,57410027.33,8157390.38,276968.46,65290449.25,2766369.29,62524079.96,64120191.24,62524079.96,64120191.24
2170,2016/9/30,1554281110,1554281110,1432271892,1185869357,1877790.07,63759289.72,127249278.8,52434998.9,1081177.58,2990415.64,124999633.9,15849275.28,326138.15,140522771,13611027.45,126911743.6,131925966.9,126911743.6,131925966.9
2170,2016/12/31,2011743929,2011743929,1954744573,1576555609,6253135.5,91026129.07,170909636.7,69437693.29,40562368.6,1690775.36,58690132.28,16612751.1,1610788.07,73692095.31,-6290664,79982759.31,89536926.33,79982759.31,89536926.33
2183,2015/3/31,6095680753,6020649019,5994192103,5570294757,15156935,45177138,247799504,99253322,200000,13774674,135458919,2155306,109195,137505030,23168743,114336287,110107545,109229102,105048575
2183,2015/6/30,15064401727,14911249194,14840307792,13843258278,31913818,93638173,518966195,320055235,200000,32035041,257469386,4034535,721039,260782882,30444375,230338507,231632812,235131823,236426176
2183,2015/9/30,24064994429,23841439375,23703154337,22097749155,47899035,139797323,864238640,504278151,468466,60437460,397624287,8536277,1736702,404423862,42238963,362184899,348912728,355591207,342300346
2183,2015/12/31,39938674369,39641072304,39594210332,37059818945,84572645,173523127,1307470449,818288255,89433719,79462179,550245962,17812726,13593789,554464899,85544407,468920492,492433383,456510877,478765493
2183,2016/3/31,13492703055,13405273080,13317843480,12491249899,19769717,151091665,415744948,212306966,709265,28905080,205400679,6556783,384845,211572617,37716558,173856059,163993264,164145941,154285663
2183,2016/6/30,26528168333,26352216409,26244565911,24592021334,36667347,183267787,776691219,598865612,2845836,56960175,381926817,16784843,1210771,397500889,69773338,327727551,309890174,352608058,333945547
2183,2016/9/30,41746298087,41485864185,41300501592,38782457963,47848742,276053564,1239692132,849060638,20425109,85186277,551932827,25307209,2190749,575049287,107525786,467523501,451423679,508511226.3,491344268
2183,2016/12/31,58290504426,57913671051,57876387626,54103878432,77079906,357457242,1892374744,1243564286,81631597,116013855,630565945,47400037,14719546,663246436,128095438,535150998,518752458,627390351,607560414
2191,2015/3/31,796975650.9,796975650.9,543383159,433630559.9,8734957.86,16755622.21,82498840.6,1763178.39,0,41538478.19,295130970.2,41857249.99,3089568.06,333898652.1,50559790.11,283338862,264691457.7,283409940.1,264762535.8
2191,2015/6/30,1345350741,1345350741,961604868.4,746628588.1,15394147.69,33741193.34,154368033.6,6206736.75,5266168.92,77584254.91,461330127.4,43227297.49,3454989.61,501102435.2,80989860.9,420112574.3,393168487.5,420171155.1,393227068.2
2191,2015/9/30,1891985936,1891985936,1366427221,1045394306,20354067.48,51024292.81,237734833,6623930.09,5295791.83,85846765.54,611405480.8,50816696.42,4609147.25,657613030,109698839.9,547914190.1,512399615.2,548186058.3,512671483.4
2191,2015/12/31,2720049717,2720049717,1958868585,1471324948,29919234.95,82882294.8,350781490.4,-1230556.63,25191173.59,100207024.5,861388156,56362455.5,11564743.6,906185867.9,116917847.1,789268020.8,720729705,788085317.9,719547002.1
2191,2016/3/31,631382944.1,631382944.1,458318615.2,342286567.7,6380254.74,15022365.96,95219272.83,775246.01,-1365092.07,110304119.1,283368448,13881321.9,1545372.75,295704397.1,46346195.12,249358202,237756324.6,249367968.4,237766091
2191,2016/6/30,1301250110,1301250110,978531213.1,746336887.4,14546992.73,32857171.51,190443238.2,619829.55,-6272906.22,112567503,435286399.9,23504727.19,2280824.73,456510302.3,75157968.2,381352334.1,352071873,381666529.1,352386068
2191,2016/9/30,1896045577,1896045577,1465998161,1096929638,19975619.11,53201139.52,298274377.4,4213848.02,-6596461.17,114107140.4,544154557,33009236.04,3401423.62,573762369.4,91598628.36,482163741,440906147.2,482703079.8,441445485.9
2191,2016/12/31,2776954821,2776954821,2193435760,1629259123,36719169.8,87564031.87,406286004.9,5773015.21,27834416.04,114066384.1,697585444.3,32931706.14,3586313.21,726930837.3,89047995.57,637882841.7,570721416.9,638978246.8,571816822
2210,2015/3/31,7067288768,7067288768,7005162635,7024044799,841682.46,4449774.02,14219176.82,-39126092.45,733294.99,-13355888.45,61211620.5,130755.71,44877.61,61297498.6,7578441.61,53719056.99,53753241.52,49385920.19,49420104.72
2210,2015/6/30,17314244211,17314244211,17205644636,17199506440,2818887.45,9487401.76,35622677,-34581753.27,-7209017.04,-19247706.02,111777946.9,1067425.67,46220.39,112799152.1,11578526.24,101220625.9,100368709.7,98788044.86,97936128.66
2210,2015/9/30,31481113457,31481113457,31292571514,31320365612,4779828.47,16841615.28,55221748.4,-118789438.5,14152148.25,-18257417.37,163480617.9,1084778.56,1101220.99,163464175.5,29443363.24,134020812.2,132991370,135356695.2,134327252.9
2210,2015/12/31,47637224877,47637224877,47365804555,47397075653,6066338.52,19716519.61,89760703.64,-214219833.8,67405174.62,-50911033.48,211045501.5,4916937.69,55998.07,215906441.2,40778951.36,175127489.8,174686914.7,156909161.7,155123795.6
2210,2016/3/31,7454366315,7454366315,7398828776,7387231498,447928.2,6796051.19,37130257.58,-33745481.95,968523.42,-2737306.11,68552883.16,809.1,30460.09,68523232.17,14454616.97,54068615.2,53868974.21,53511357.82,53311716.83
2210,2016/6/30,19175143802,19175143802,19001999983,19033614050,1310887.89,15432015.95,66783651.34,-92462755.87,-22677866.2,-19299471.03,127865562.9,650132.64,30481.1,128485214.4,16160281.85,112324932.6,110455403.5,113628028,111758498.8
2210,2016/9/30,34966330048,34966330048,34762369109,34739574311,1547515.87,25752975.81,96248290.71,-75921458.88,-24832525.68,-60047945.05,171970665.8,843583.47,33721.57,172780527.7,31084495.62,141696032.1,141688667.7,146917608.7,146910244.3
2210,2016/12/31,52162863380,52162863380,51814081210,51735911441,4766250.85,27582908.13,160301563.4,-145439840.3,30958886.84,-201208221.5,2047839387,27909486.26,988225.39,2074760648,488072362.3,1586688285,1531983574,1580046580,1523624590
2221,2015/6/30,7399583912,7399583912,7244622274,7190036224,320164.53,41788905.26,37279126.29,108806624.6,-133608770.2,588475.1,155550112.7,5146907.33,3315343.8,157381676.2,77321241.37,80060434.86,79697171.89,80280031.51,79916768.54
2221,2015/9/30,10879342932,10879342932,10660404682,10341699306,591628.22,72901131.51,59174701.41,175397580.5,10640334.76,654709.79,219592959.6,11437382.59,4692083.36,226338258.8,86799779.66,139538479.1,139193180.8,130118843.6,129773545.2
2221,2015/12/31,17195981581,17195981581,16706953718,16202600031,3892620.48,104261667.8,107377308.8,217555706.3,71266383.21,2842947.65,491870810.7,19336624.06,6820820.72,504386614,98826833.09,405559780.9,411139044.5,390984308.5,396563572
2221,2016/6/30,9034544152,9034544152,8815849502,8492193363,-1142051.13,59655352.73,60675226.19,173064076.6,31403533.97,2096024.07,220790674.5,16890409.49,5024715.58,232656368.4,65745825.25,166910543.2,166393294.9,178764762.6,178247514.3
2221,2016/9/30,13792818626,13792818626,13345672254,12801322458,-810354.79,112180695.1,119917702.9,267171260.3,45890492.2,2096024.07,449242396.4,22236258.64,5715971.26,465762683.8,99791021.26,365971662.5,364837677,381244208.7,380110223.2
2221,2016/12/31,19975032928,19975032928,19396864120,18660537483,13615325.01,167355813.7,172192731.1,368024928.7,15137838.1,8554071.58,586722879.9,28050107.38,6211707.9,608561279.3,137944303.9,470616975.5,469881137.2,504903048.3,504167210
2259,2015/12/31,656885252.2,656885252.2,642317111.2,496512146.7,5128035.32,59482868.07,36960188.14,45492720.93,-1258847.92,-34167.29,14533973.63,10778013.14,421588.24,24890398.53,6078443.73,18811954.8,13700512.01,18811954.8,13700512.01
2259,2016/3/31,279418952.9,279418952.9,292443008.7,237816227.4,1386068.08,20315959.85,19374260.13,12560267.01,990226.25,-29720.49,-13053776.33,535201.93,1956.23,-12520530.63,-4401060.44,-8119470.19,-11260395.53,-8119470.19,-11260395.53
2259,2016/6/30,656526858.4,656526858.4,638197498.7,547869240.1,3029436.93,28791503.79,23647859.29,30882822.1,3976636.42,1832754.03,20162113.73,990029.88,40897.42,21111246.19,1502330.55,19608915.64,7788769.54,19608915.64,7788769.54
2259,2016/9/30,1074034085,1074034085,1071584607,912725624.1,4261893.25,52305343.46,41998472.9,55027141.43,5266132.11,7689189.93,10138667.87,3955182.56,95555.92,13998294.51,973174.68,13025119.83,9566915.19,13025119.83,9566915.19
2259,2016/12/31,1555401033,1555401033,1537547541,1275830921,12042342.53,71299054.6,61344959.3,118087053.1,-1056789.74,135684476.6,153537968.3,17975389.41,50948732.76,120564625,29979445.32,90585179.67,71382701.93,90585179.67,71382701.93
2286,2015/3/31,296734688.8,296734688.8,284283909.3,256158049.5,1029580.6,18119379.19,8953830.78,61393.39,-38324.22,4253196.29,16703975.86,1108074.13,14916,17797133.99,2438018.57,15359115.42,15359115.42,15359115.42,15359115.42
2286,2015/6/30,617690642.3,617690642.3,593936061.5,525009992,2434028.36,42722039,19574461.2,1660854.75,2534686.2,7544490.03,31299070.83,2701841.94,14916,33985996.77,4933137.81,29052858.96,29052858.96,29052858.96,29052858.96
2286,2015/9/30,918383218,918383218,894783306.4,789565080.5,3302970.14,63623284.62,33569949.67,2308338.59,2413682.85,13070490.37,36536842.04,5996471.37,114916,42418397.41,5873601.6,36544795.81,36544795.81,36544795.81,36544795.81
2286,2015/12/31,1196281697,1196281697,1177254882,1032024088,3659702.5,89109724.71,45886592.51,3055681.01,3519093.61,17961645.35,36753800.16,11169627.58,114916.01,47808511.73,6862517.91,40945993.82,40945993.82,40945993.82,40945993.82
2286,2016/9/30,993327031.9,993327031.9,966547291.5,837173102,1191892.35,68059711.92,52829357.71,2481101.01,4812126.45,14209338.19,41223738.61,6035312.34,100000,47159050.95,7060909.04,40098141.91,40107486.21,40080790.04,40090134.34
2286,2016/12/31,1377424259,1377424259,1345831440,1171705004,12615194.79,96428834.71,59270394.84,1780218.51,4031793.54,17872845.53,49700324.26,8901644.03,176506.79,58425461.5,9221712.19,49203749.31,49342743.68,48884460,49023454.37
2302,2015/12/31,10294929193,10294929193,9839122782,8969050226,41751431.09,146898313.5,470703289.7,143766648.8,66952872.55,-1994416.81,453811994.2,32117774.06,20265134.02,465664634.3,98984183.18,366680451.1,346790887.6,366680451.1,346790887.6
2302,2016/3/31,1908253289,1908253289,1935434744,1717323982,7214324.77,30450015.02,96838405.93,30811851.96,52824414.67,-22564.23,-27204019.43,2448806.26,2546269.27,-27301482.44,18542414.59,-45843897.03,-35895841.52,-45843897.03,-35895841.52
2302,2016/6/30,4970613434,4970613434,4874077089,4391166727,17393925.24,55645726.72,208551881.1,67827946.85,133490881.7,-981545.96,95554798.72,21882962.1,5179359.15,112258401.7,37989306.5,74269095.17,77145310.03,74269095.17,77145310.03
2302,2016/9/30,8046637293,8046637293,7834161602,7092408107,28906623.56,87511480.05,320214158.6,104654909.3,200466323.5,-1911302.26,210564388.9,45118589.01,6955112.11,248727865.8,66371325.08,182356540.7,181398289.4,182356540.7,181398289.4
2302,2016/12/31,11529494543,11529494543,11159597346,10260169951,51048513.42,135175865.6,492135290.4,193929938,27137787.68,-2345304.49,367551892.1,90394017.77,27234151.66,430711758.2,109723360,320988398.2,316309763.9,320988398.2,316309763.9
2312,2015/3/31,193353344.7,193353344.7,235703528.3,146125037.2,1437238.36,58938586.69,22296483.24,6851624.05,54558.7,-324452.64,-42674636.26,993096.28,19076.6,-41700616.58,190.07,-41700806.65,-41700806.65,-41700806.65,-41700806.65
2312,2015/6/30,419590470.4,419590470.4,543676007.4,309343436.4,3814983.24,157413103.4,55999285.74,16430254.41,674944.13,-1015416.16,-125100953.1,19700530.41,124762.04,-105525184.8,-13512198.19,-92012986.56,-92012986.56,-94042760.21,-94042760.21
2312,2015/9/30,658898785.1,658898785.1,860689259.4,481635928.1,8017243.95,245260694.4,89092062.33,36102676.26,580654.46,-2587677.96,-204378152.3,25480034.68,125456.54,-179023574.1,-24975022.46,-154048551.7,-154048551.7,-156078325.3,-156078325.3
2312,2015/12/31,1426291405,1426291405,1508331043,926543429.4,24706835.98,351160838.1,134924283.1,60475333.98,10520322.13,769011.97,-81270625.88,60186227.15,2170850.69,-23255249.42,14672678.58,-37927928,-37927928,-39957701.65,-39957701.65
2312,2016/3/31,334370331.7,334370331.7,355590430.5,182347120,3046516.2,120240083.3,26182465.07,22069421.05,1704824.85,-160019.62,-21380118.45,19178455.98,366743.07,-2568405.54,703588.48,-3271994.02,-3271994.02,-3271994.02,-3271994.02
2312,2016/6/30,520640031.2,520640031.2,687481094.7,367566180.9,7584704.93,198137369.5,64446156.49,41361620.13,8385062.83,25114910.07,-141726153.5,23349384.04,492370.19,-118869139.6,789299.22,-119658438.8,-119658438.8,-119658438.8,-119658438.8
2312,2016/9/30,698212404,698212404,1029304857,552826978.8,7759949.8,299919110.4,99810003.91,59826558.03,9162255.89,35694321.76,-295398131.1,26788872.97,704306.59,-269313564.7,871070.46,-270184635.2,-270184635.2,-270184635.2,-270184635.2
2312,2016/12/31,1039454149,1039454149,2314628201,866861070.1,13290060.35,491563776.3,169575969.5,78542249.85,694795075.1,31227322.63,-1242375223,38134296.85,81255708.52,-1285496634,18338765.35,-1303835400,-1303835400,-1303835400,-1303835400
2340,2015/3/31,804669103.5,804669103.5,767046018.1,647056965.8,291037.52,10311647.5,47572399.24,50064984.96,11748983.06,-14431.43,37608654.02,20179287.61,147559.6,57640382.03,3422284.66,54218097.37,44358779,53297096.68,43423152.93
2340,2015/6/30,2254469404,2254469404,2128461702,1840737731,2361819.13,20805297.01,132144274,112284562.3,20128018.59,870444.58,126878146.1,54243872.08,405394.16,180716624,17479534.57,163237089.4,132004239.1,165521388.4,134273292.4
2340,2015/9/30,3217470753,3217470753,3045393327,2625086376,3353565.86,23548647.71,214159604.8,188647849.3,-9402715.85,536280.1,172613705.6,90309733.13,1104415.67,261819023.1,29861833.43,231957189.6,188528045.4,234536738.1,191117904.5
2340,2015/12/31,5117166480,5117166480,4969886727,4240883767,11643207.3,53525659.82,336958827.1,307115043.2,19760222.68,-488337.57,146791416.1,104040896.8,2088529.63,248743783.3,30103630.99,218640152.3,154210577.6,219506850.2,155077275.6
2340,2016/3/31,1231711695,1231711695,1179534296,1014383493,741117.72,12587527.74,72257166.81,70173881.76,9391109.16,2563493.16,54740891.59,23444432.51,383825.8,77801498.3,8644190.55,69157307.75,66028042.54,68345258.07,3915683.45
2340,2016/6/30,3285756321,3285756321,3127495290,2776209109,4380727.4,26327628.17,148933820.1,153344244.9,18299761.31,14322791.38,172583821.6,34391914.01,1589367.14,205386368.5,22041285.14,183345083.4,171899513.8,210793444,199340102.8
2340,2016/9/30,5178154601,5178154601,5018603318,4456816440,9601504.56,40597372.31,250443173.5,238808057.3,22336771.14,22566351.86,182117634.3,61140328.83,2186986.65,241070976.5,24522506.63,216548469.8,198365327.8,247039853.9,228844287.3
2340,2016/12/31,7835898467,7835898467,7597484539,6605015108,53076428.5,57686769.39,459535193.8,391579175.7,30591862.96,88922283.34,326208241.6,70564691.31,40809991.91,355962941,56329835.36,299633105.7,263731897.3,414531543.6,369059144.1
2345,2015/6/30,1394592414,1394592414,1244776593,887917698.5,13068606.72,286982441.4,32452791.82,23954961.47,400092.6,7507640.58,157359170.6,17713733.13,218968.19,174853935.5,33341544.48,141512391,140981700.7,136921132.3,136390442
2345,2015/9/30,2052105114,2052105114,1838421786,1292732203,21804201.68,427536464.3,49850601.83,46200765.8,297549.28,10729159.07,220025850.1,20174247.73,341179.84,239858918,45337205.12,194521712.9,193732447,172280471.4,171491205.5
2345,2015/12/31,2690714738,2690714738,2449477801,1697459806,30004526.69,590203567.6,67784918.95,62942590.82,1082390.99,12290974.42,249719475.6,62067345.85,420222.54,311366598.9,55671995.43,255694603.5,255326936.8,219707886.9,219110050.5
2345,2016/6/30,1382284680,1382284680,1221850398,836451227.2,14844689.71,305824826.5,38939864.22,25655167.12,134623.15,6996177.75,167430459.4,9147240.33,93067.5,176484632.2,34243636.79,142240995.4,141385982.4,137608461.8,136753448.7
2345,2016/9/30,2068162762,2068162762,1848957640,1257175285,22953595.23,464540337.5,62736711.21,41338697.35,213013.7,12148857.95,231353979.8,9231701.94,121034.54,240464647.2,45556603.85,194908043.4,194648357.7,190557372.3,190297686.7
2345,2016/12/31,2738684372,2738684372,2490955986,1701220363,33083424.07,620912091.5,77407728.6,57387512.83,944866.07,18956646.55,266685032.3,15744960.93,322057.71,282107935.6,50266714.95,231841220.6,233636214.5,228867803.2,231051660.1
2356,2015/6/30,517890012.4,517890012.4,491782123.2,335034805.1,16996412.71,57062875.05,62396316.79,17408022.61,2883690.97,28824035.23,54931924.48,16826655.32,405965.42,71352614.38,16066410.02,55286204.36,57622919.49,55286204.36,57622919.49
2356,2015/9/30,722500123.6,722500123.6,687696518.9,459675487.2,23924149.49,84909043.11,88307844.01,30348751.34,531243.72,28824035.23,63627640,17192821.68,684560.37,80135901.31,22281591.42,57854309.89,61081915.12,57854309.89,61081915.12
2356,2015/12/31,1262020480,1262020480,1159490437,821868807,37422518.72,146189620.3,110974631.9,42003078.22,1031780.91,28655663.21,131185706.1,14217532.01,1361234.66,144042003.5,39751756.54,104290247,105591486.9,104290247,105591486.9
2356,2016/3/31,371398048.3,371398048.3,324305725.4,186738179.3,11936538.65,34780357.2,73758614.63,12137092.24,4954943.37,145184.99,47237507.88,593024.92,69547.27,47760985.53,18034707.97,29726277.56,20251262.91,29726277.56,20251262.91
2356,2016/6/30,996025269.1,996025269.1,848930234.2,564964426.2,24217787.72,72328583.33,138822993.7,28885014.07,19711429.21,1953790.03,149048824.9,3381918.82,399559.23,152031184.5,35216505.46,116814679.1,93586502.82,116814679.1,93586502.82
2356,2016/9/30,1526622531,1526622531,1307926054,859843012.1,32923077.07,103665194.8,221869923.6,45480710.11,44144136.64,5206517.61,223310569.1,6436671.98,597924.75,229149316.3,57914452.67,171234863.7,130434267.5,171234863.7,130434267.5
2356,2016/12/31,2126708617,2126708617,1925442740,1254365497,47364581.81,150787380.1,329960244.1,63176050.39,79788987.13,13529356.55,214046733.8,8462842.92,2299673.86,220209902.9,52689656.13,167520246.7,139242387.4,167520246.7,139242387.4
2385,2015/3/31,3486997936,3486997936,3398652391,2667860345,498431.93,428952511.1,247820423.1,27537840.3,25982839.66,6420262.06,94765806.71,28647581.51,1209422.76,122203965.5,18869545.69,103334419.8,101724936.6,104538633,102880358.1
2385,2015/6/30,7341947920,7341704620,7153031087,5650303429,1320705.08,864474777.9,539992673.5,56743967.83,40195533.86,12733544.07,201650377.3,45366563.72,3929355.2,243087585.8,46379839.37,196707746.4,206212704,197330452.9,206801614.7
2385,2015/9/30,11656204139,11655307312,11352785895,8992052296,2204249.8,1342903931,861963877.2,92731129.11,60930411.65,99866957.45,403285201.4,60936326.49,7165655.37,457055872.5,94081963.86,362973908.6,394113816.1,366256556.6,397093912.2
2385,2015/12/31,16098085185,16098085185,15448631596,12187989799,3316432.57,1819161467,1259825865,119786113.2,58551918.89,125332779.5,774786369.4,106507211,16377131.9,864916448.4,156689754.6,708226693.8,705546719.6,708575232.2,705782728.3
2385,2016/3/31,3280077518,3276612096,3132978451,2378363050,780434.63,414558212.5,291487153.2,24592990.71,23196610.54,21389273.39,168488339.7,14475229.56,6733769.68,176229799.5,34302716.41,141927083.1,137542301.5,143583644.9,138944043.9
2385,2016/6/30,7394247523,7386751555,7001229214,5412423611,1833267.53,858160306.9,619674066.9,52531480.11,56606480.67,57069497.09,450087806.4,36009117.31,12744399.65,473352524.1,97259225.12,376093299,368025030.4,379030056.6,370897706.9
2385,2016/9/30,11837410786,11822772489,11232556681,8864832497,2713755.53,1292112492,906363390.7,88289294.72,76926224.89,89726281.84,694580386.6,62555650.51,21973523.85,735162513.2,137752674.9,597409838.3,595134577.1,598927552.8,596399157.3
2385,2016/12/31,16840937067,16840937067,15896569021,12650311478,32092468.45,1734504188,1269840959,118880277.4,90939650.95,85204833.03,1029572878,126143886,37978737.71,1117738027,181918192.8,935819834,882681887,937735656.2,884589073.9
