股票代码,统计日期,货币资金,应收账款,预付账款,其他应收款,存货,流动资产合计,固定资产,无形资产,非流动资产合计,资产总计,应付账款,预收账款,应付职工薪酬,应交税费,其他应付款,流动负债合计,非流动负债合计,负债合计,实收资本（股本）,资本公积,盈余公积,归属于母公司所有者权益合计,所有者权益合计,负债及股东权益总计,流动资产/流动负债,有形资产/总资产
2600,2016/9/30,2418520241,2325919000,602219599.1,112394976.2,1527192220,7467116794,1519287845,151181617,4529473466,11996590260,2701970571,82659911.34,123387546.2,78028897.49,116292493.3,6273361766,404727463.8,6678089230,1177211887,3727773541,28252360.66,5184245460,5318501030,11996590260,1.190289525,0.749079901
2600,2016/12/31,1681725523,2670218106,850414588.7,100185504.3,1551892502,7905958026,1773019088,150438823.8,4842844015,12748802041,2706535726,70932197.21,190810552.2,50564123.04,147452518.4,6520991417,844687763.4,7365679181,1177211887,3727773541,36934029.13,5251063789,5383122860,12748802041,1.212385897,0.759206793
2648,2015/3/31,597836119.1,107804027.2,33935448.5,6153472.32,679667203.8,2656431534,4149331366,287793560.9,5025792392,7682223926,838374597.8,69921055.96,13634362.53,6297045.34,8992032.59,3053903136,1224233535,4278136671,805087000,1487101045,187188080.8,3404087255,3404087255,7682223926,0.869848,0.885910508
2648,2015/6/30,926317050.2,230598047.2,87020535.8,7022552.58,559624974.1,2971385110,3983267689,286609615.2,4822904732,7794289842,732433139.6,63732499.78,16546468.67,6160860.18,8886012.86,3457320217,870011982.4,4327332199,800000000,1485781255,187188080.8,3466957643,3466957643,7794289842,0.859447469,0.892275363
2648,2015/9/30,927445877.9,221550229.6,116406797,11021771.32,465998203.8,2864182909,3934518173,285189629.6,4757074912,7621257821,642089227.2,68184740.25,21919898.04,4393879.17,9846835.35,3458979359,809258979.7,4268238339,800000000,1485781255,187188080.8,3353019482,3353019482,7621257821,0.828042787,0.892070737
2648,2015/12/31,612976599.3,200581040.5,48564707.17,7342927.11,485327032.4,2361174496,3779738812,283891116.1,4737120828,7098295324,800347238.3,108218717.6,31658963.19,11317800.96,12689701.88,3365680884,600965977,3966646861,800000000,1485781255,187188080.8,3128814888,3131648462,7098295324,0.701544376,0.86512508
2648,2016/3/31,814500833.4,138157651.8,96949900.18,8638726.91,357513204.2,2364027966,3688878460,282296707,4686472782,7050500749,633767942.4,112801412,19234757.75,8699298.4,15783135.74,3316414958,600212974.3,3916627932,800000000,1485781255,187188080.8,3131487228,3133872817,7050500749,0.712826349,0.858507309
2648,2016/6/30,547069237.9,214544682.4,41035753.51,20873562.19,571120474.1,2367056042,3598359246,375406946,4768073828,7135129870,575615648.7,63322583.13,21740797.73,5898062.82,15373446.03,3643065579,344387222.6,3987452802,800000000,1485781255,187188080.8,3146309708,3147677068,7135129870,0.649742913,0.836062608
2648,2016/9/30,469013021.6,232490897.5,96664760.33,22525364.23,541173511.4,2412389977,3498743215,380073907.9,4809367814,7221757791,504329846.2,118903714.1,30893456.77,5526059.82,145752171.3,3604515640,452495033.3,4057010673,800000000,1416148768,187188080.8,3159667414,3164747118,7221757791,0.669268833,0.818517231
2648,2016/12/31,739119695.8,313835623.3,76857225.71,29307410.18,458266512.6,2767319233,3476457278,377944856.5,4686576691,7453895924,702334816.1,208626247.3,38929795.43,26580130.66,16170707.93,3902628446,163922026.4,4066550473,803520000,1433186455,213989132.7,3376981766,3387345451,7453895924,0.709091135,0.837652762
2663,2015/3/31,997947987.9,786378926.3,10164308.96,67807058.73,2572638684,4524050472,222369578.6,5213071.02,706272714,5230323186,556439404.9,132110779.6,13205090.28,21636621.51,91308362.84,890561919.8,696214514.8,1586776435,643706000,1996861387,111611012.8,3639809142,3643546751,5230323186,5.079995418,0.907481217
2663,2015/6/30,1066571554,1027892898,15814038.46,84821277.55,2410643233,4705855573,179826048.6,5308123.69,713786480.7,5419642053,711907029.2,50031185.59,13620269.82,26780381.86,95087673.34,972334120,696542514.3,1668876634,1611524970,1061970617,111611012.8,3746838916,3750765419,5419642053,4.839751559,0.901476808
2663,2015/9/30,840179973.5,1220154882,22512070.19,101491689.3,2816860975,5131163992,183470803.3,36212381.4,1103562160,6234726152,710943871,80248669.37,14568217.54,17333436.54,129517840.6,1247726444,750457933.6,1998184377,1703043370,1408710478,111611012.8,4228026598,4236541775,6234726152,4.112411032,0.852424736
2663,2015/12/31,1128233342,1342437578,13520221.02,81189787.12,2590654361,5290409320,377690879.3,34566426.15,1146498993,6436908313,979183537.1,61503202.77,12281317.76,13575383.58,101265131.6,1439999464,752870638.5,2192870103,1703043370,1401450009,129035449.3,4240399499,4244038210,6436908313,3.673896729,0.880562519
2663,2016/3/31,870647251.5,1245827366,20555561.99,146718740,2726093870,5129633501,370387097.6,33606008.74,1154144949,6283778451,777632959.2,53152430.53,13650286.56,11039116.28,94859672.67,1318650638,703653683.9,2022304322,1704799466,1409914392,129035449.3,4258038196,4261474129,6283778451,3.890062579,0.875272838
2663,2016/6/30,851222148,1495408731,23035906.4,158653601.1,2703885963,5343305098,372863447.1,32414626.13,1193821298,6537126397,980312448.4,29849031.19,13792462.81,8230180.66,84301611.45,1569246744,661620770.1,2230867514,1704799466,1409914392,129035449.3,4302838975,4306258882,6537126397,3.405012703,0.874416096
2663,2016/9/30,1039033020,1533176702,22609611.48,219115409.5,2963321445,5916421173,373173772.3,31635245.29,1223244319,7139665492,1038600892,33693334.76,14301916.6,6930153.53,148385661.8,2127206053,666822647,2794028700,1705530176,1413436414,129035449.3,4342281593,4345636792,7139665492,2.781310802,0.880936922
2663,2016/12/31,915912845.5,1582498884,36672096.61,122889368.2,2994855254,5888264963,372256029.8,82970021.79,1810247867,7698512829,1237490975,41444122.35,16395231.43,30877996.55,231715506.4,2567190387,639144969.3,3206335356,1711485168,1445501648,135194187,4386635247,4492177473,7698512829,2.293661192,0.813211737
2707,2015/9/30,634586867,622395238.1,609218503.8,403587730.7,475621.91,2273053961,11065693.46,8628488.15,860733616.5,3133787578,732148536.4,332154844.4,17600339.2,49225050.44,50214902.49,1448279399,171424.61,1448450824,417534990,683320969.3,36029203.16,1573624611,1685336754,3133787578,1.569485807,0.728868693
2707,2016/12/31,932278326.9,519347994.8,607019028.4,346226422.5,1409678.44,2428940782,55925752.91,24588032.61,1573212381,4002153163,611996747.3,299826443.3,28755554.28,38409630.35,211135859.4,2003894591,35814666.25,2039709257,843802180,395575601,49617191.15,1801005533,1962443906,4002153163,1.212110055,0.620882418
2716,2015/3/31,919122842.4,931820.83,709098503.3,91175905.72,3227258525,5085388511,659396315,70285548.42,880639766.3,5966028277,130790766.4,786638182.4,11130068.1,19323464.8,3334050.24,3083197063,972372747.1,4055569810,228768462,795484890.8,84065892.99,1910458467,1910458467,5966028277,1.649388089,0.962916124
2716,2015/6/30,917261235,34152282.06,440748304.9,51616935.39,3125543957,4731809837,662367819.9,197839960.2,1045524506,5777334343,128744584.5,521029066.7,11318284.51,19454747.89,10374785.4,2930653188,931529222.8,3862182410,503290616,520962736.8,84046817.33,1915151933,1915151933,5777334343,1.61459222,0.93367933
2716,2015/9/30,835883884.2,30998945.11,483586797.5,40840350.15,3096641980,4636128936,724025900.7,196705861.6,1114861492,5750990428,285007616.9,622862150.8,12307292.33,14930341.29,38715397.52,2870423939,929308106.2,3799732045,503290616,520962736.8,84065892.99,1951258383,1951258383,5750990428,1.615137358,0.932040299
2716,2015/12/31,1173608513,46602.99,526697704.6,47267565.87,3193323430,5071030533,855460210,195785162,1112995112,6184025645,199202431.5,579577003.4,14101994.87,16674577.26,40509755.01,3223780623,993798591.6,4217579215,503290616,520962736.8,96021860.02,1966446430,1966446430,6184025645,1.573007324,0.958354813
2716,2016/3/31,1317229110,3536776.22,592220126.7,61543177.51,3385900533,5553385218,841747010.8,194651063.4,1182161883,6735547101,158708076.6,492325401.4,15951643.86,19440398.64,33516950.83,2772904503,1960631198,4733535701,503290616,520962736.8,96021860.02,2002011399,2002011399,6735547101,2.00273223,0.949459952
2716,2016/6/30,1622461234,3723736.36,458267205.9,144860291,3189780887,5549662559,838222456.6,193516964.9,1335189023,6884851581,130984626.4,786463762.2,15599440.53,10739895.3,13960570.96,2810540157,1898438974,4708979131,503290616,520962736.8,96021860.02,2027872450,2175872450,6884851581,1.974589313,0.927817389
2716,2016/9/30,1395952378,1199661.41,618618060.8,197052219.8,3616723865,5959100472,881877491.3,812994120.8,1937853207,7896953679,206262937.1,816723641,16293849.03,22612638.31,294308081.4,3477544842,1940653099,5418197941,503290616,520962736.8,96021860.02,2083483010,2478755737,7896953679,1.713594142,0.866280624
2716,2016/12/31,1378819734,3004196.69,622052901.5,75256079.39,3600888179,5817464601,982926187.6,777438906.7,1982666746,7800131347,131934358.4,762684460.5,9283259.1,26550195.09,20699957.15,3218679387,2236258379,5454937766,503290616,520962736.8,110407822.3,2099713472,2345193581,7800131347,1.807407294,0.871830292
2721,2015/3/31,788724426.5,1253693628,400727116.7,120648936.1,1322806038,3899370149,370808635.4,65318725.22,786270500.3,4685640649,141373711.6,146675415.9,4070935.02,17336472.68,8347288.36,2633051733,11403102.94,2644454836,216012000,1341535019,9852929.22,1959005218,2041185813,4685640649,1.48093184,0.911332965
2721,2015/6/30,743688931.4,1478057697,607399310.9,167369916.4,1348757017,4372698517,354437377.6,66599951.34,808201695.8,5180900213,149071789.5,260263805.4,4285329.18,46571372.75,81531039.86,2765418982,321778145.7,3087197128,216012000,1341536498,12482469.95,1988104793,2093703084,5180900213,1.581206517,0.912415932
2721,2015/9/30,748597468.6,1881248712,483491268.4,251611535,2290144483,5681842513,397684277.5,74319211.1,1094314225,6776156739,328424971.2,289526067.4,3652211.64,31065811.32,90545820.66,4143857813,337323333.8,4481181146,648036000,907220635.1,12482469.95,1994828055,2294975592,6776156739,1.371148039,0.897193944
2721,2015/12/31,819087629.5,1941764763,396506548.7,246731178.4,2501363146,5994210878,395483460.5,93748544.19,1344656273,7338867151,123207728.7,164594449.7,6533812.13,61459216.93,161794801.7,4629162935,338133370.8,4967296305,648036000,912272562.7,10187775.02,2061151889,2371570846,7338867151,1.294880082,0.870664941
2721,2016/3/31,948967405.7,2492144267,483906963,217292736.3,2406465654,7464310955,392737339,91740149.11,1469596094,8933907048,139114360.9,162633223.5,6069896.01,71972277.36,361303365.9,6058159581,326284948.2,6384444529,648036000,912272562.7,10187775.02,2087357125,2549462520,8933907048,1.232108672,0.879463851
2721,2016/6/30,1619855332,2294310770,294532624.3,231926960.7,2492845292,7834750099,398241570.6,89936165.53,1650264450,9485014548,149147124,209824043.6,6496851.52,87679995.24,233096691.5,6342104271,594109422.1,6936213693,648036000,912100714.9,15971148.1,2086332236,2548800855,9485014548,1.235354981,0.867999899
2721,2016/9/30,1445568776,2614041405,395540311.3,280254815,2733250077,8590182607,405828148.3,132062101.7,2252421208,10842603816,298024798.5,184145168.6,6751385.91,84562863.66,556398356.1,6698401316,1331506158,8029907474,648036000,912092162.1,10187775.02,2116724925,2812696342,10842603816,1.282422805,0.829690996
2721,2016/12/31,997248706.5,2715766068,395303217.7,252608030.7,2934104334,8560975183,405318204.2,143319756.9,2256132505,10817107688,316133734.1,270269015.6,8332860.8,99750049.7,897651116.9,6524277886,1306213106,7830490992,648036000,912139560.8,10618562.42,2207612699,2986616696,10817107688,1.312172064,0.828899337
2734,2015/3/31,119417217.7,185576136.9,6884935.97,3795508.19,94804498.55,423314129.5,326057063.4,46759998.41,681962946.4,1105277076,79161127.8,9473600.14,6749453.43,715134.15,18110175.47,292209491,63946449.44,356155940.4,100000000,363465709.3,34676474.83,747117348.7,749121135.4,1105277076,1.448666599,0.67799397
2734,2015/6/30,68889526.33,163463129.5,16097547.72,4023351.81,101020259.4,372097220,535594582.3,46122625.39,734098657.1,1106195877,79810900.86,7881695.82,11444826.07,1330871.83,14111155.69,367000150.3,3764361.36,370764511.7,130000000,333465709.3,36450641.64,733418602.9,735431365.5,1106195877,1.013888468,0.820552509
2734,2015/9/30,48816582.64,162046160,17420518.61,7666643.82,109413370.7,356661379.8,528670227.5,53840423.31,760929262.5,1117590642,70636371.73,5507639.23,14194697.79,1961378.62,8546479.24,372846566.6,3582273.29,376428839.9,130000000,333465709.3,36875973.38,739032481.5,741161802.4,1117590642,0.956590222,0.792178794
2734,2015/12/31,77434357.64,113774861.1,13041329.67,4656012.09,137395607.4,371277437.8,523407207.9,55146342.17,779864585.2,1151142023,55751121.55,33446343.1,15626717.97,1284853.8,12790094.25,374610595.5,3400185.21,378010780.7,130000000,333465709.3,39812657.25,770917111.2,773131242.3,1151142023,0.99110234,0.777214825
2734,2016/3/31,88024111.95,167199126.4,16248783.47,3141597.64,136439727.7,430388293.6,512338915.6,54461390.24,814978199.7,1245366493,76419490.93,25270631.81,11482829.48,1803883.29,13600005.9,438576841.4,3278097.13,441854938.5,130000000,333465709.3,39812657.25,801278073.3,803511554.7,1245366493,0.981329274,0.756987774
2734,2016/6/30,250351375.3,119683666.2,11627938.48,5768303,129773441.5,557114916.8,503631739.4,53759030.2,861665068.6,1418779985,109973941.9,129150344,17062344.63,1020600.53,13329387.25,620536618.3,3156009.05,623692627.4,130000000,333465709.3,45707029.9,792532745.2,795087358,1418779985,0.897795392,0.74764704
2734,2016/9/30,213888334.9,152585818.5,21779098.47,8227325.7,102805486.8,508906684.8,700308296.4,52913265.68,933975613.3,1442882298,136064701.8,82248911.59,18793595.96,2067913.89,16560373.08,585735496.3,9950587.64,595686084,132605000,371915509.3,46757393.64,844504648.2,847196214.1,1442882298,0.868833608,0.838055178
2734,2016/12/31,675640746,118406231.1,21780390.52,4471137.85,131976141.7,1172874887,691061102.3,53694440.68,905655026.9,2078529914,110386200.4,48182999.37,21341596.83,4136016.99,52790864.87,466837678.4,21403128.1,488240806.5,164708953,1082496673,51083027.16,1587690150,1590289107,2078529914,2.512382657,0.896756875
2769,2016/12/31,12570741091,844958582.9,27517177.1,640250603.8,86740882.42,15138199288,7488407.53,592679.95,99598170.07,15237797458,480361945.3,112443262.4,8721584.88,768606.84,80330199.81,14037103237,12537390.91,14049640627,376703770,290657427.6,62452703.66,1188156831,1188156831,15237797458,1.078441829,0.993955179
2785,2015/3/31,28911445.61,373845221.8,59269383.64,44199485.18,168331385.1,679993665.9,88025506.34,28239995.47,244513675.1,924507341,65612251.39,11573434.96,7406672.58,33463668.54,6333116.22,371459257.9,6055388.94,377514646.8,150000000,135819985.8,9456994.63,523588365.4,546992694.2,924507341,1.830600938,0.830733449
2785,2015/6/30,87719049.18,386827255.9,65300959.58,20751043.48,169510706.9,734676587.3,86885450.32,27920391.99,246256478.8,980933066.1,68208696.64,4752862.94,8531454.34,36886411.26,16835358.19,427862170.2,6301905.19,434164075.4,150000000,135819985.8,9248871.13,523472592.6,546768990.7,980933066.1,1.71708704,0.837531189
2785,2015/9/30,49804970.48,443976241.6,67662583.73,14147564.1,181908833.1,758705193,85757664.59,27723034.7,246447083.1,1005152276,78578105.07,9431292,8804572.87,37821939.87,20189057.58,440777737.8,5849388.88,446627126.7,150000000,135819985.8,9223916.74,532064337.4,558525149.4,1005152276,1.72128746,0.840134254
2785,2015/12/31,146465095.8,431524983.3,81268206.93,17653497.32,172820683.2,851351830.7,84347191.79,27320838.71,243714304.1,1095066135,89707662.64,5905892.82,9819304.5,44337175.48,22892920.57,433457570,5804369.04,439261939.1,200000000,173326814.1,9860118.26,628977673.6,655804195.7,1095066135,1.964094965,0.854468048
2785,2016/3/31,110656881.6,418051829.6,97947167.89,16009483.21,182081762.8,825574935,84934806.34,27058192.73,243970322.5,1069545257,76144788.62,13213915.49,7215760.01,34623604.47,14579221.72,404112775.3,5839075.78,409951851.1,200000000,173326814.1,9860118.26,631630950.4,659593406.3,1069545257,2.042932036,0.851305482
2785,2016/6/30,92602639.63,486145185.5,108841431.6,23120222.43,186088969.9,901406555,83850709.25,26791877.7,251247113.8,1152653669,106005649.1,31262804.12,6493072.01,43707374.33,17474323.62,483251910.6,6115893.19,489367803.8,200000000,173326814.1,9860118.26,636199172,663285865,1152653669,1.865293308,0.854773026
2785,2016/9/30,89851039.3,453870374,104191613.1,20664991.9,227353066.1,898082315.5,84740826.89,26521870.69,251900901.3,1149983217,92476550.21,27625273.66,6176211.2,33529214.53,18216563.8,472186943.2,6007092.84,478194036.1,200000000,173326814.1,9860118.26,642489090.2,671789180.8,1149983217,1.901963467,0.854641292
2785,2016/12/31,118389147.2,518949194,90595969.96,16284858.24,209443555.3,960686896.4,83651400.69,26635347.84,254692949.2,1215379846,136863856.4,12843347.58,14962656.73,51316449.11,15641201.78,521844980.4,6062406.3,527907386.7,200000000,173326814.1,11502036.6,651383275.5,687472458.9,1215379846,1.840943063,0.85926906
300003,2015/3/31,415305771.7,1054216151,114839696.5,74684016.89,441994489.5,2133387050,705461349.6,374830930.5,2730733945,4864120995,229405361.9,58075940.95,11381769.99,56487183.31,329999234.3,1183483518,19584662.7,1203068181,812000000,752767584.6,221387207.6,3269466422,3661052814,4864120995,1.802633511,0.583630301
300003,2015/6/30,611174528.7,1092104497,85628731.17,77017882.29,454607931.6,2363135482,710181532,363675399.9,2971484964,5334620446,252938048.6,74953201.88,14688804.76,48237523.71,82217155.17,1571044576,53335369.79,1624379946,812000000,752767584.6,221387207.6,3315724288,3710240500,5334620446,1.504181052,0.576107906
300003,2015/9/30,684740953.5,1136341689,98174765.42,147945283.8,528731851,2643852990,797586773.2,420654757.3,3873406282,6517259272,267625212.5,86459882.98,20021667.66,63566730.53,624702843.6,2175763908,378706560.4,2554470469,812000000,757427606.3,221387207.6,3448323957,3962788804,6517259272,1.21513781,0.528050154
300003,2015/12/31,1864601145,1182846102,121462642.7,51567791.9,518555677.1,3815018114,898781050.8,455760639.6,3914874335,7729892449,275632618.5,103341570.2,37642237.28,79846810.92,334179812.8,2002681005,388600987.4,2391281992,871785147,1951393651,256333478.6,4806898711,5338610457,7729892449,1.90495546,0.609814327
300003,2016/3/31,888958963.1,1245698176,134466651.4,113678239.7,502860941.7,2954576680,879729885.8,452010997.1,4152835292,7107411972,294813288.2,84265700.61,17795855.4,83822065.2,574292618.8,1815128724,472686820.2,2287815545,871785147,1372382823,256333478.6,4405054532,4819596427,7107411972,1.627750495,0.539479994
300003,2016/6/30,849741178,1204089634,145852810,134041394.4,522830168.8,3026777621,891196613.6,482312930.4,4332664908,7359442529,295037459.3,92961818.7,21451573.11,85801352.98,196716721.3,1648252545,845221228.5,2493473774,1743570294,481186922.8,256333478.6,4447083647,4865968755,7359442529,1.836355496,0.53237378
300003,2016/9/30,907035508.6,1252289707,147038587.3,133435488.9,570196677.7,3228673957,966276479.1,497874739.4,5097705699,8326379655,331546458.9,91773270.98,21641086.39,89699128.95,339953989.4,2358475611,827542586.2,3186018197,1743570294,481186922.8,256333478.6,4714387508,5140361458,8326379655,1.368966438,0.503814456
300003,2016/12/31,1909840354,1219143570,110383907.1,77291047.43,574161234.1,4143092774,1105587445,531943900,5357354752,9500447527,318736786.7,104271095.9,48304105.3,100955757.2,129621030,2035406163,1451716997,3487123161,1781652921,1144398243,291832679.5,5534399175,6013324366,9500447527,2.03551156,0.552466629
300012,2015/3/31,360058706.8,206838155.1,17089854.7,31055033.98,2701410.6,639104987.5,474046280.6,78370294.81,884173465.7,1523278453,11719105.04,26409138.27,57987181.3,23485840.69,12922695.46,169599074.1,59521337.95,229120412.1,381334746,403531830.4,52220788.42,1272927127,1294158041,1523278453,3.768328281,0.730760201
300012,2015/6/30,328247838.2,244984486.4,16323556.76,35389765.85,3006443.51,644173429.7,492149233.3,77448162.98,924043563.8,1568216993,14233674.29,30896195.46,52616936.78,29863354.28,8678456.92,211781529,51167619.07,262949148,382986446,414646874,52220788.42,1284897968,1305267845,1568216993,3.041688446,0.7245953
300012,2015/9/30,351414012.4,253964934.2,20843519.46,37031547.04,2456984.63,683031925.1,525829656.5,76942299.31,977544765.6,1660576691,19052115.7,31253134.48,62446350.16,25988595.2,8789983.42,270302867.7,49349029.14,319651896.9,383177346,415993963.9,52220788.42,1322818715,1340924794,1660576691,2.52691335,0.727976966
300012,2015/12/31,457607673.9,269486855.2,18254981.14,33881188.25,1356025.97,801478188.4,583589415,88066703.8,1086962072,1888440261,56736606.13,35221863.09,89474501.26,34883405.62,18951077.69,381576507.6,47323297.34,428899804.9,383208746,415742003.7,69696873.75,1428540065,1459540456,1888440261,2.100439027,0.733445284
300012,2016/3/31,290990453.8,266552290.7,32276012.42,48627564.53,1315841.22,670360781,576651043.2,87164295.59,1175008358,1845369139,56051827.85,35405685.5,63419618.34,23095668.02,19513888.58,347064465.5,46818096.82,393882562.3,383208746,415742003.7,69696873.75,1420601546,1451486576,1845369139,1.931516614,0.675751966
300012,2016/6/30,285345864,319490516.1,24790251.42,53449357.75,1476021.8,717570376.6,590924778.5,86214990.54,1215841441,1933411818,56809454.43,50988255.27,68288476.36,28838086.3,27062120.82,440678526.3,47313221.17,487991747.5,766692992,33473356.72,69696873.75,1408605627,1445420070,1933411818,1.628330708,0.676780365
300012,2016/9/30,1200216648,364893001,42363032.34,56168402.91,4712561.23,1703561722,628855398,86961672.01,1327150459,3030712180,64150672.86,63186965.07,86620695.18,40763319.36,22414637.22,552057937.7,54336837.27,606394775,837280271,867819763.1,69696873.75,2373625211,2424317405,3030712180,3.08583865,0.769593739
300012,2016/12/31,1070054231,321645848,26148150.81,39421107.59,3133171.81,1709717932,723916051.9,86390878.29,1412877660,3122595591,79747182.43,63995764.39,125352522.4,43081498.35,28085951.57,600929722.3,61235132.8,662164855.1,837280271,867740218.8,73559431.33,2401130926,2460430736,3122595591,2.845121265,0.779362525
300013,2015/3/31,193361290.6,95113738.42,11181838.49,18523157.25,398392.04,338151027.6,166983436.3,42002949.93,243414931.6,581565959.2,45823972.33,2734773.01,11394732.6,4565397.79,19201824.33,174110413.7,40946727.11,215057140.8,180000000,81317085.55,9331198.68,341725826.3,366508818.5,581565959.2,1.942164288,0.868576394
300013,2015/6/30,164103375.6,100225343.2,23579344.73,19763836.79,15652280.51,326153303.4,166745685.5,41588281.23,246457076.2,572610379.6,52397919.67,665520.64,11472025.8,4143834,8144998.97,167400519.8,40828011.19,208228531,180000000,81317085.55,9331198.68,340069660.8,364381848.6,572610379.6,1.948341044,0.860792969
300013,2015/9/30,400712261.9,328123369.1,32789691.87,35134345.02,55312832.78,857152167,178340586.2,56171784.86,872390676.6,1729542844,105769024.8,5462473.58,18742013.92,28675370.41,9362290.3,373276064,49960539.71,423236603.7,297791410,903241878.4,9331198.68,1279573825,1306306240,1729542844,2.296295556,0.598708935
300013,2015/12/31,345039958,322907096.4,62623312.05,27009132.54,107288604.7,881155558.7,186453322.9,77178335.26,836933257,1718088816,181668213.8,22074231.21,26752584.94,15387527.27,7879984.12,463339516.2,58960539.61,522300055.9,297791410,903704104.8,9331198.68,1169353061,1195788760,1718088816,1.901749209,0.621393302
300013,2016/3/31,147147577.7,355739397.9,126057217.8,45394141.26,89350548.5,775011138.8,186253763.8,73742025.32,922122050.1,1697133189,195809759.6,19935573.66,18642705.98,4498767.2,1688844.73,434882768.7,59135485.48,494018254.2,297791410,903975236.9,9331198.68,1175426938,1203114935,1697133189,1.782115077,0.566405105
300013,2016/6/30,169703318.4,339865636.4,94638412.29,45100656.82,116865102.7,794637608.3,182060199.4,71383236.27,934262488.8,1728900097,176262623.5,34242295.92,19230508.21,10807944.4,34496028.82,448581192,79428842.02,528010034,297791410,903704104.8,9331198.68,1174150255,1200890063,1728900097,1.771446557,0.564924376
300013,2016/9/30,125004025.2,359335412,94884931.47,52334707.23,95193837.01,754470676.8,196208646.2,69879595.49,942871993,1697342670,160005898.8,35279371.37,19001337.75,10741525.52,31004574.4,397206144.7,80189419.95,477395564.7,297791410,903704104.8,9331198.68,1193657244,1219947105,1697342670,1.899443619,0.560098641
300013,2016/12/31,227792643,350142552.4,29337874.73,121929635.2,33606948.25,939048004.9,193545915.5,74650146.56,1056166579,1995214583,293519380.9,24973970.24,26272829.27,18960032.2,40390376.05,575745654.9,71118561.61,646864216.5,297791410,903452313.7,9780503.76,1322553889,1348350367,1995214583,1.631011883,0.567655193
300072,2015/3/31,997107102.2,1926904558,251103070.9,53880581.3,519118984.5,3942798745,706843612.7,147345536.6,1525288961,5468087706,571945451.9,17835069.97,2704503.43,235577077,28064444.48,2570302558,685312410.8,3255614969,508837978,484083801.6,42535820.28,2042733376,2212472737,5468087706,1.533982345,0.850323295
300131,2015/3/31,48239597.38,118742993.8,40534400.29,212605655.5,127806136.9,564037170.1,131063631.3,28777743.42,248049141.3,812086311.4,55597836.13,8232021.48,1098666.18,19420584.73,7006607.29,234079406.3,50482672.7,284562079,404405988,32146914.72,14006311.2,506656091.9,527524232.4,812086311.4,2.409597576,0.855944487
300131,2015/6/30,44178653.65,119190553.3,34998034.34,59874173.44,125235280.4,408919372.2,130612157.5,64800866.58,345195572.3,754114944.5,41853917.05,10378226.08,1244332.2,16505608.91,36270570.83,132157209.3,45482672.7,177639882,404405988,32146914.72,14006311.2,509430779.4,576475062.6,754114944.5,3.094188917,0.71544999
300131,2015/9/30,86250319.02,664111569.9,87325833.4,117705874.6,449562779.5,1451926642,130246199.2,63121767.81,1217036369,2668963011,420375613,35988374.34,15953849.71,41140394.82,147630032.1,873527025.1,40482672.7,914009697.8,534763213,1055679331,14006311.2,1687152814,1754953314,2668963011,1.662142785,0.592804334
300131,2015/12/31,111280640.5,643367997.6,53036967.22,75168599.33,413617890.3,1329669207,121026350.4,56330680.43,1183858989,2513528196,305479786.5,14336061.57,12227904.01,47748342.27,65730917.14,744590403.4,27506673.19,772097076.6,534763213,1055679331,14006311.2,1697289969,1741431120,2513528196,1.785772689,0.577155076
300131,2016/9/30,269037696.1,1055316441,95613390.75,456488084.9,555516550.3,2607169945,3454692.55,42412881.09,1009805908,3616975853,763134988.2,43606669.39,6526918.96,25292982.15,51497612.43,1731767178,800000,1732567178,1069526426,520916118.3,14006311.2,1817003089,1884408675,3616975853,1.5054968,0.721769993
300131,2016/12/31,420694615.4,1123180801,94653389.07,31233340.89,702652046.3,2555584877,5819567.7,40443241.38,1061176079,3616760956,684061983,91179361.97,17550668.39,26837820.41,82518528.79,1666554692,800000,1667354692,1069526426,520916118.3,29904514.79,1872546515,1949406264,3616760956,1.533453951,0.708203964
300184,2015/3/31,65180736.31,181739261.6,15548875.33,1215256.45,220142134.4,499295959.1,162335488.5,47578653.2,391523853.7,890819812.8,68615899.71,4400372.58,6499758.58,3766548.51,512923.06,225186821.8,2632928.33,227819750.1,179647520,369961586.4,7117561.46,623660251.4,663000062.7,890819812.8,2.217252125,0.742721972
300184,2015/6/30,71004174.08,195898495.4,16921545.54,1261040.21,224406768.1,530973789.5,162292907.8,52348809.48,390089309.5,921063099,70929623.09,8837300.59,5299560.54,3719843.91,8193638.92,246648793.5,2520843.93,249169637.4,359295040,190314066.4,7117561.46,630590212.4,671893461.6,921063099,2.15275243,0.752681003
300184,2015/9/30,62148925.28,248726028.7,19730983.4,1250359.72,259694108.8,615527047.2,188173715.1,51413771.29,388834742.2,1004361789,101250692.3,5613770.02,4161553.15,9581429.6,1283268,317192300.8,2408759.54,319601060.3,384076504,205281070.2,7117561.46,684760729.1,684760729.1,1004361789,1.940548512,0.800210413
300184,2015/12/31,62840210.79,236502417.7,19411963.89,1323681.37,255786518.1,609384018.2,167666435.3,50542021.74,395431280.3,1004815298,73590332.33,3542300.15,5756282.07,2993448.09,32865298.29,314762372.2,2096675.15,316859047.3,384076504,211661224.1,7117561.46,687956251.1,687956251.1,1004815298,1.936012917,0.773326655
