股票代码,统计日期,销售商品、提供劳务收到的现金,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资活动现金流出小计,投资活动产生的现金流量净额,偿还债务支付的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,净利润,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,财务费用,投资损失,现金的期末余额,现金的期初余额,间接法-现金及现金等价物净增加额
2,2015/6/30,75712394625,2973834029,78686228654,49387967873,3020992903,14162314590,18923309022,85494584388,-6808355735,1407167342,271076436.9,4937825145,-3530657803,10993516044,14422111513,-7544316387,-17882794400,61653319666,43770525266,6789481869,258810386.8,143285115.8,99727337.78,-915690544.6,43770525266,61653319666,-17882794400
2,2015/12/31,1.92E+11,19156763021,2.11E+11,1.30E+11,5046299996,25040071123,34953218156,1.95E+11,16046020692,3645666040,2063001338,24593147215,-20947481175,25028576388,40234246513,-5103910755,-9905698500,61653319666,51747621166,25949438026,490161230.4,129404784,477735809.6,-3561908084,51747621166,61653319666,-9905698500
2,2016/6/30,1.27E+11,14018750842,1.41E+11,76560264294,4497266304,20474063085,14039314811,1.16E+11,25797213428,4544410179,776032365,20071239987,-15526829807,17950037920,22255595151,8823436813,19159589800,51747621166,70907210966,7094630598,277351940,141672538.3,427124546.7,-1342402105,70907210966,51747621166,19159589800
2,2016/12/31,2.87E+11,26302677473,3.13E+11,1.78E+11,6689013466,33760312000,54351461300,2.73E+11,39566129022,6564766865,2146785575,49953817010,-43389050144,38826219711,58858935117,31296650601,27742393780,51747621166,79490014946,28350255481,708210271.1,440421827.6,1592067967,-5013835862,79490014946,51747621166,27742393780
19,2015/6/30,231581682.3,9049894.3,241572122.2,124449613.4,34380163.13,22788110.39,38040619.09,219658506,21913616.18,60613734.01,11998921.67,134998921.7,-74385187.66,40000000,40159000,-33859000,-86373233.51,266847778.4,180474544.9,2524806.56,11957927.05,3621835.57,201662.03,-630451.04,180474544.9,266847778.4,-86373233.51
19,2015/12/31,414424898.1,15838610.41,431429432.9,305049300.6,68761736.29,33720659,69860826.07,477392522,-45963089.09,225100233.1,34267963.43,264817963.4,-39717730.33,40000000,40159000,-33698769.08,-119333891.3,266847778.4,147513887.2,-42960551.91,23999350.4,7108702.82,299768.01,-535500.67,147513887.2,266847778.4,-119333891.3
19,2016/6/30,180368265.1,31164007.17,211714360.2,105153288.4,38530123.7,13663894.12,22769106.61,180116412.8,31597947.36,113583421.6,13638864.72,147132852,-33549430.36,50000000,50790854.16,-790774.97,-2614834.69,147513887.2,144899052.5,-19460289.84,10959250.11,3422961.19,663430.88,898654.15,144899052.5,147513887.2,-2614834.69
19,2016/12/31,376950459,58269021.81,435401568.7,211020152.1,74602147.23,36660085.62,51378615.62,373661000.6,61740568.12,310408558,32111042.9,179221053.2,131187504.8,50000000,50825895.83,17674183.36,211050355.7,147513887.2,358564242.8,90145526.08,25456839.31,7358093.06,1036025,-162493453.1,358564242.8,147513887.2,211050355.7
25,2015/6/30,166412700.8,21091520.19,187504221,70874644.66,25426536.32,9842550.96,47497606.35,153641338.3,33862882.7,80345957.53,58099932.49,413099932.5,-332753975,304995765.6,310097943.2,350100271.8,51209174.82,80045669.65,131254844.5,7308716.54,6583807.92,603480.29,5732121.82,-624390.1,131254844.5,80045669.65,51209174.82
25,2015/12/31,336791620.5,17297241.43,354088861.9,160383590.9,58345635.86,19126200.02,35550807.77,273406234.6,80682627.33,372580441.9,147978461.7,732978461.7,-360398019.8,327595765.6,361209488.4,298988726.6,19139041.28,80045669.65,99184710.93,42738043.55,13164743.45,101016.92,7017443.6,-20992313.67,99184710.93,80045669.65,19139041.28
25,2016/12/31,370098515.7,12156441.52,382254957.2,209258448,60984493.75,20335212.12,33801869.08,324380022.9,57874934.32,413663270.8,67736915.76,374327206.6,39336064.17,63000000,82228479.17,-17898479.17,79312929.17,99184710.93,178497640.1,27617932.54,13139540.29,231561.97,3516394.15,-5098993.57,178497640.1,99184710.93,79312929.17
34,2015/6/30,201959438.5,6755513.84,208714952.3,174604691.4,29469472.02,5404932.4,24589299.17,234068395,-25353442.66,40995761.4,440810,440810,40554951.4,1636249.02,1830145.72,-1830145.72,13371363.02,29203413.68,42574776.7,22772570.59,2267839.8,98124.08,271222.73,-7025761.4,42574776.7,29203413.68,13371363.02
34,2015/12/31,468013389.5,4372126.53,472385516.1,380878462.1,60140421.98,10646460.68,34222527.88,485887872.6,-13502356.55,151615000.2,1392058.24,49392058.24,102222942,3272498.04,3577559.04,-3577559.04,85143026.41,29203413.68,114346440.1,21363244.02,6608396.33,200082.13,294359.39,-15001000.24,114346440.1,29203413.68,85143026.41
34,2016/6/30,12786803342,23691113.34,12812266784,11963069530,244921118.3,139224754.1,281837236.7,12629052639,183214144.5,969235590.3,18630468.06,2702473711,-1733238120,2644234560,2740948279,3139774031,1600032983,114346440.1,1714379423,251836666.8,20823462.58,1367120.04,84976995.14,-204616046.6,1714379423,114346440.1,1600032983
34,2016/12/31,45509028490,44086665.57,45560644268,43131035193,641967937.8,359410353.9,1082348667,45214762152,345882116.3,4087986749,49684781.19,5766655689,-1678668940,8387992637,8627772301,2264898285,958568419.1,114346440.1,1072914859,402783738.3,46511605.63,4190560.36,400473064.1,-253985139.3,1072914859,114346440.1,958568419.1
61,2015/6/30,994416440,419671360.9,1422478183,152856153.8,226638043,134724808.2,417744011.2,931963016.2,490515166.3,703407045.5,1137756642,1859421405,-1156014360,1224850000,1445047899,499757431,-165718704.7,1029626275,863907570.2,79445257.87,97914445.67,40772306.02,115887143.9,-22160410.53,863907570.2,1029626275,-165718704.7
61,2015/12/31,2089243326,1150852708,3248529674,442066266.6,516275476.7,275374673.7,852178718,2085895135,1162634539,1364933977,1798226311,3313716346,-1948782369,4477772290,4957018340,920100472.6,134123112.4,1029626275,1163749387,44266776.42,219016013.3,82446309.36,267607644.7,-78687176.04,1163749387,1029626275,134123112.4
61,2016/6/30,1100966716,508586490.1,1616859684,253809225.9,281860649.6,167489200.6,521299703.1,1224458779,392400905.1,854783048.4,737847746.2,1361820555,-507037506.8,2103612393,2342520798,232592442.4,117981721.5,1163749387,1281731109,55054149.82,130201814,44702595.33,129369221.4,-63557680.78,1281731109,1163749387,117981721.5
61,2016/12/31,2313213985,661480488.2,2982949698,793749809.3,542827908.9,291795612.9,826639105.8,2455012437,527937261.6,1836954034,1296973362,2307153371,-470199336.9,5370940288,5773984317,-43429777.16,14403254.74,1163749387,1178152642,93274235.89,332622528,76795198.41,277031970.4,-399623291.5,1178152642,1163749387,14403254.74
62,2015/12/31,1736148270,70154200.08,1806762786,1103993362,169279447.5,252328447.5,119536130.5,1645137387,161625398.5,1254580270,72558563.59,983249067.5,271331202.6,65638359.16,167742404.9,178310807.7,610317130.7,660470178.3,1270787309,373710371.7,118584035.8,8016976.27,37406758.09,-237735674.9,1270787309,660470178.3,610317130.7
62,2016/6/30,2192374859,32457426,2225234059,2062124541,116838781.7,130943106.6,86145239.52,2396051669,-170817609.8,288942168.7,47352174.34,638422187.9,-349480019.3,494479637.3,607636666.6,-12164270.41,-532362674,1270787309,738424635,131401599.1,61048043.63,4130598.31,20028833.4,8307179.62,738424635,1270787309,-532362674
62,2016/12/31,5368241904,28909843.85,5397802815,5025408133,245514691.7,269903212.4,226310778.7,5767136816,-369334001,592489750,64923663.08,970213676.3,-377723926.3,1695703290,1832026472,379136588.1,-374623777.9,1270787309,896163531.1,439803713.6,121879227.4,8133698.4,33993442.22,-70425384.42,896163531.1,1270787309,-374623777.9
88,2015/12/31,242826747.8,8468466.14,251295213.9,37129701.87,76982742.09,73133830.2,48114196.9,235360471.1,15934742.88,751622662.5,232300838.1,587617422.6,164005239.9,70400000,287741604.2,-39791304.17,140154794,596482272,736637066,522665542.7,11650207.49,22315516.72,-5338726.84,-324090928.1,736637066,596482272,140154794
88,2016/12/31,292311732.3,18085236.69,310396969,38286102.68,76093120.87,86756215.24,53690525.07,254825963.9,55571005.09,566192687.2,661477665.3,860113430.6,-293920743.3,532451677.7,707111237.3,-23768228.15,-262111115.9,736637066,474525950.1,384790326.6,15344800.94,24298707.19,-23636304.43,-328508682.1,474525950.1,736637066,-262111115.9
157,2015/6/30,9610669331,592467182.8,10302761002,9846183812,1611658609,598846960.5,2426669655,14483359036,-4180598034,1922387445,160274983.1,1160274983,762112461.5,4686688337,5723652915,3061572550,-411873993.3,14483416992,14071542999,-334876720.9,299723344.2,85634340.31,730416388,-49512463.68,14071542999,14483416992,-411873993.3
157,2015/12/31,21882071720,1485274813,23699325512,18725358077,2645996976,1354519465,4307946096,27033820614,-3334495102,4074539784,681914488.2,1681914488,2392625295,19084934685,21966222752,-2042404292,-2996666144,14483416992,11486750848,91157421.23,625653136.3,204377889.2,2152547499,-83377146.21,11486750848,14483416992,-2996666144
157,2016/6/30,8646829659,541935001.5,9284449459,6597821287,1351815448,512358644.5,1124327161,9586322541,-301873081.5,106312244.7,274451246.1,575493772.3,-469181527.6,13943185990,14537800172,-1794935179,-2531985628,11486750848,8954765220,-832159083.9,363030501.8,116024091.3,924937222.5,37503504.55,8954765220,11486750848,-2531985628
157,2016/12/31,22606939448,845294842.4,23607139173,15356584644,2376443447,1637488560,2068062371,21438579022,2168560152,1186431887,481657305.4,1957440701,-771008813.9,26551606452,29304386347,-6379789731,-4912088070,11486750848,6574662778,-904808399.5,746320086.7,238845884.9,1409790359,24485097.81,6574662778,11486750848,-4912088070
301,2015/6/30,337240622.7,133640926.6,470881549.3,146685787.2,54738351.73,84097810.18,150413965.8,435935914.8,34945634.49,400245549.2,201070988.3,525070988.3,-124825439.1,100000000,101233333.3,80894794,-8985010.63,370808804.5,361823793.9,90047026.39,33885908.22,6675610.56,6081586.27,-5594301.46,361823793.9,370808804.5,-8985010.63
301,2015/12/31,666324966.1,333024721.9,999349688,284686810.5,88158385.22,165208046.3,239438866.2,777492108.2,221857579.8,587352880.4,298567099.8,942567099.8,-355214219.4,100000000,179326452.8,67880934.13,-65475705.41,370808804.5,305333099.1,167130971.3,67939815.23,13787533.45,20788326.06,-7373158.45,305333099.1,370808804.5,-65475705.41
301,2016/12/31,892485113.9,863703128.3,1756609774,496797132.9,96679980.82,139921586.3,167635773.1,901034473.1,855575300.8,597505586.4,489791186.8,1293491187,-695985600.4,499983883.4,590716415.6,-48716938.41,110872762,313341669.4,424214431.5,147203132.5,76546740.23,13205649.59,23962945.56,-6511852.15,424214431.5,313341669.4,110872762
417,2015/6/30,6427565595,80899663.03,6508465258,5619557278,295659002.2,397281040.6,263846222.7,6576343544,-67878286.1,6133817.19,253342653.7,254609453.7,-248475636.5,6250000,105342623.8,-24362623.75,-340716546.4,2902408208,2561691662,202075821.7,54500937.19,13201131.8,5894789.61,-4067443.33,2561691662,2902408208,-340716546.4
417,2015/12/31,12045256193,133917369,12179173562,10211567135,567880638.1,554393471.7,552972829.5,11886814075,292359487.7,18765741.74,474572142,838266162,-819500420.2,73740000,260529835.7,-104549835.7,-631690768.2,2902408208,2270717440,332525540.1,113734898.5,27363360.38,10271028.18,-10461517.88,2270717440,2902408208,-631690768.2
417,2016/6/30,6115580907,73229732.28,6188810639,5138083590,320772973.6,361734398.5,255133592.2,6075724555,113086084.7,23970052.34,255211455.3,433051455.3,-409081402.9,500000,70707711,39922032.63,-256073285.7,2270717440,2014644154,233155077.5,69665651.68,14171761.64,3943450.42,-10554278.73,2014644154,2270717440,-256073285.7
417,2016/12/31,12104376270,127174680.2,12231550950,9954211230,584460379.3,489116816.4,520815649.2,11548604075,682946874.8,440882279.4,391163349.9,940099675.9,-499217396.5,1240000,140213646,143647696.6,327377174.8,2270717440,2598094614,362572654.1,136564734.3,29336307.49,8631210.92,-8468017.52,2598094614,2270717440,327377174.8
419,2015/6/30,2479985822,55352718.62,2568113522,2185060552,119735311.6,138425698.2,157906382.4,2595920522,-27806999.11,143048135.4,69100320.96,236033321,-92985185.56,100000000,104706213.9,75293786.11,-45498398.56,804559006.8,759060608.3,86829313.3,37306357.42,5257713.42,4706213.89,-23024815.94,759060608.3,804559006.8,-45498398.56
419,2016/6/30,2143819370,68136914.38,2261074520,1959471877,119486535.9,87056565.9,147110628.7,2331677122,-70602602.71,205517798,143461037,323461037,-117943239.1,100000000,105476048.6,44523951.36,-144021890.4,832108894.8,688087004.4,83186167.74,34626841.73,5527862.4,2308651.98,-25430402.43,688087004.4,832108894.8,-144021890.4
419,2016/12/31,4350961578,46484845.02,4494577035,3554409562,238258470.9,182157802.6,346523208.1,4405731519,88845516.25,396549216.1,190065827.5,418065827.5,-21516611.46,252000000,262871257,-50871257.02,16457647.77,832108894.8,848566542.5,116413999.7,68674939.78,11549521.51,5573799.37,-36385591.11,848566542.5,832108894.8,16457647.77
507,2015/6/30,1155324968,183559764.1,1346530081,876562160.3,79409875.18,40017361.25,223824503.3,1219813900,126716181.3,329062821.9,252402354.5,264001740.4,65061081.46,626463145.3,728467223.2,-168186963.7,23590238.79,368661929.3,392252168.1,53195964.19,54759350.19,4887737.23,55970678.57,-35783120.27,392252168.1,368661929.3,23590238.79
507,2015/12/31,2283186987,86877094.36,2389815815,1644172326,191146588.9,105198710.1,242753570.2,2183271196,206544619,202190880.9,376802487.1,468388873,-266197992.1,1327002291,1475375078,89962433.7,30309161.5,368661929.3,398971090.8,80550880.49,116609346.8,9653308.48,110853486.2,-93423333.6,398971090.8,368661929.3,30309161.5
507,2016/6/30,1025090502,166933882.2,1195093328,687170560.4,95702113.29,44247708.28,250745799.1,1077866181,117227147.1,168473257.8,143857107.7,157384832.3,11088425.54,167430362.3,258233843.7,118766159.4,247082427.8,398971090.8,646053518.6,76786728.7,67680921.74,3856161.2,50182560.74,-65367267.26,516053518.6,398971090.8,247082427.8
507,2016/12/31,1951453010,87330096.01,2067244843,1308324071,207189984.8,95899445.02,176470983.8,1787884485,279360358.4,126617035.8,275114142.9,426008550.9,-299391515.2,1231905952,1542000881,-69487387.77,-89513068.72,398971090.8,309458022.1,120223240.6,141630413.6,7866733.89,105513606.1,-85133141.45,309458022.1,398971090.8,-89513068.72
533,2015/6/30,2042967495,41396947.02,2086450242,1195176681,187001119.9,157846167.1,255842213.3,1795866181,290584061.2,1316885077,53554042.6,1575948442,-259063365,189260000,221479950.4,-74759293.91,-43265034.81,337877305.5,294612270.7,105090423.2,21487979.81,11951646.45,11473660.02,-39673933.64,294612270.7,337877305.5,-43265034.81
533,2015/12/31,4316720870,28353066.56,4345114145,2503248290,391200769.7,353446008,594353292,3842248359,502865785.5,2544401382,158984525.4,3038316103,-493914721,109260000,192174648.1,-102374648.1,-93118723.13,337877305.5,244758582.4,171918774.1,27584287.64,14146575.07,32611542.06,-44159224.76,244758582.4,337877305.5,-93118723.13
533,2016/6/30,1961156304,38765349.5,2001631761,1295501448,191202605.8,179686576.3,321094619.9,1987485250,14146510.77,609810124.9,67467558.07,342716485,267093639.9,100000000,123214238.4,-82746451.12,198655790,244758582.4,443414372.4,64788859.01,12560051.22,6931983.8,12188510.03,-4988453.42,443414372.4,244758582.4,198655790
533,2016/12/31,4429795001,15066108,4451949142,2947141825,411786605.2,290101117.9,541275621.6,4190305170,261643972.9,3246819287,221941221.4,3266054937,-19235649.67,220000000,308851015.5,-158851015.5,83929828.28,244758582.4,328688410.7,261797612.4,29587708.97,12070425.22,26325812.5,-240554292.9,328688410.7,244758582.4,83929828.28
545,2015/6/30,292104861.7,5678751.66,297783613.3,189452549,35028108.43,25914070.24,33800887.24,284195614.9,13587998.4,2336125374,97061162.77,2541096613,-204971238.7,30000000,37028457.58,121771542.4,-69699047.93,110066481.5,40367433.52,65096435.14,21781747,754235.64,3780636.43,-49306670.36,40367433.52,110066481.5,-69699047.93
545,2015/12/31,586276079.6,50291141.91,636567221.5,382321963.4,69661542.82,55182669.4,62028773.19,569194948.8,67372272.73,3057758693,370656234.1,3247519413,-189760720.3,123800000,154888690.2,209803233.3,87267377.49,110066481.5,197333858.9,131182214.2,44835571.22,1508471.28,9074021.42,-102908366.3,197333858.9,110066481.5,87267377.49
545,2016/6/30,255642311.8,31127248.04,286769559.8,314293391.7,37174383.58,32501406.96,29286349.5,413255531.8,-126485971.9,1070488517,110366188.1,1069802745,685771.46,50000000,83376456.75,31314586.05,-94315624.76,197333858.9,103018234.2,33713646.83,23381397.79,791268.56,3394026.88,-16656968.87,103018234.2,197333858.9,-94315624.76
545,2016/12/31,591367256.4,153230893.7,744598150,583777790.6,98258961.59,75043102.53,116916006.3,873995861,-129397711,1867969316,213681946.4,1903681946,-35712630.48,180000000,224069548.6,125412434.2,-39028360.9,197333858.9,158305498,120803780.2,69760135.27,1601066.53,11186884.84,-79439805.93,158305498,197333858.9,-39028360.9
564,2015/6/30,2185857163,404157967.8,2590015131,2061713634,135964709.3,92178835.35,211563492.3,2501420670,88594460.46,222109545.2,147118825,207118825,14990720.17,1596000000,2902500105,16063553.19,119648733.8,2959405281,3079054015,37916642.2,52694106.05,3218722.21,55513221.4,-6317482.91,3079054015,2959405281,119648733.8
564,2015/12/31,6346949714,577468123.7,6931597386,5439619954,392107635.2,217841315.1,533936241,6594474959,337122426.8,491492218.7,643801605.5,1228701605,-737209386.8,3005000000,6105350748,355010857.1,-45076102.93,3304063368,3258987265,44632388.94,131320621.9,21483023.19,255992302.7,-34064.63,3258987265,3304063368,-45076102.93
564,2016/6/30,2974254910,395529302.6,3369784212,2843090895,164127170.8,100804002.9,217710566.8,3325732635,44051576.92,4543985.01,47246975.72,65246975.72,-60702990.71,2111000000,3323548367,47083266.28,30431852.49,3258987265,3289419118,35848294.49,70439236.08,13049562.05,65981345.47,0,3289419118,3258987265,30431852.49
564,2016/12/31,19053798596,3179086056,22309427332,15532745564,754348725.5,461986849.7,1047685772,17846833630,4462593702,1588191215,362260384.1,-190386853.8,1778578069,6378986858,6806446914,-419169450.4,5822002320,3981581719,9803584039,424682188.4,381279103.8,45135983.55,341209009.9,-60437151.42,9803584039,3981581719,5822002320
591,2015/6/30,2884439781,373284552,3258603004,2512350224,207525374.6,100663970.4,404986597.6,3225526167,33076837.1,225579.5,21346988.37,41346988.37,-41121408.87,265400000,485105120.1,51011828.82,42967257.05,226425417,269392674,8542657.44,19080127.93,3204184.62,29705120.07,-221659.63,269392674,226425417,42967257.05
591,2015/12/31,2736207758,92749446.57,2830647032,1411884255,247124142.2,171564166.2,243055977.8,2073628541,757018491.2,453959898.6,3321541660,3424689120,-2970729222,1909576595,2763847723,2442843107,229677251.6,1416575547,1646252798,493172662.7,517063178.4,11393057.58,529762549.5,-17626978.81,1646252798,1416575547,229677251.6
591,2016/6/30,1378441177,47405070.6,1427999248,597558295.8,99026368.51,117814836.9,85091017.25,899490518.4,528508729.4,360825917.8,1896080177,5302071927,-4941246009,1775424730,2192299599,4992662715,579552706,1646252798,2225805504,234698731.5,286170314.8,5986805.7,275550257.1,-825917.81,2225805504,1646252798,579552706
591,2016/12/31,3240633696,190493709.1,3434160264,1354511226,258814771.8,210696157,251068666.3,2075090821,1359069443,5960845307,4063112552,12151603293,-6190757987,3075033503,3980178682,4453845414,-378119472.4,1646252798,1268133326,678613370.8,640803490.7,11956863.42,557382807.9,-30610742.33,1268133326,1646252798,-378119472.4
701,2015/6/30,12499211615,134905036.6,12728353867,14809294592,164542944.6,195409520.5,213787461.9,15383034519,-2654680651,297433027.2,128842927.3,968822756.8,-671389729.6,8328475153,8913721602,2574603974,-744257519.7,2345344194,1601086674,78086556.33,32479299.65,3656327.91,160130241.4,-11887156.94,1601086674,2345344194,-744257519.7
701,2015/12/31,32472127681,172447382.4,32852057536,31565666013,345982459,274788291.9,395341120.4,32581777885,270279651.8,652977168.2,327110380,1513266250,-860289082.1,22643536133,23720933311,1023192856,455496057.8,2345344194,2800840252,122050638.5,59250805.29,7351368.72,333923558,-256155612.2,2800840252,2345344194,455496057.8
701,2016/6/30,17432637280,187001916.8,17723887732,22871406253,191130525.2,183785660.7,262077930.5,23508400370,-5784512638,612071864.6,552409626.8,1438991358,-826919493.6,7231229463,7563288302,6174053152,-425495817.4,2800840252,2375344434,110926567.7,39559907.75,6667883.87,130356221.4,-12556207.15,2375344434,2800840252,-425495817.4
701,2016/12/31,44223319486,498984000.8,44943035427,43120387200,433039217,285228034.2,467775546.3,44306429998,636605429.3,27804622475,795543810,28860341838,-1055719363,26039276835,26578408773,35530786.12,-342416555,2800840252,2458423697,127707113.9,95999722.83,13658662.93,291065009,-74504107.11,2458423697,2800840252,-342416555
703,2015/6/30,14958086683,4406911320,19406095307,14120959910,271548103.2,125815163.3,3477731572,17996054748,1410040560,32756229.36,121591982.5,1452587213,-1419830983,9797524258,10324782125,-760746289.8,-859773250.4,1872489484,1012716234,154993709.5,434546106,21668106.92,240880625.7,-8088910.41,1012716234,1872489484,-859773250.4
703,2015/12/31,34213847217,9810298890,44143076894,32769805322,595829963.2,282150476.2,10085103708,43732889470,410187424.8,949585284.7,262763830.3,2293786214,-1344200929,20649364951,21672873876,256188511.3,-572815675,1872489484,1299673809,162138750.4,942028687.9,32439289.5,709578883.4,-502605854.7,1299673809,1872489484,-572815675
703,2016/6/30,13722053641,5973707460,19834890387,11091047843,245455627,229604945.3,6450285729,18016394145,1818496242,448518786.7,310646846.7,516161439,-67642652.36,6724561341,7020687754,-1878852219,-217194970.3,1299673809,1082478839,399170377.9,425192595.8,13866956.97,172347775.7,-237134484.6,1082478839,1299673809,-217194970.3
703,2016/12/31,36302681614,10734830914,47312313323,32727688546,525810601.4,386919448.6,10575779274,44216197870,3096115453,1176029007,789442635.2,2275479483,-1099450476,15142914394,15634666857,146210655.9,2264159796,1299673809,3563833605,888645393.5,844604315.9,44361955.63,355813505.4,-605259010.8,3563833605,1299673809,2264159796
726,2015/6/30,2992674009,25282652.25,3111815128,1691745901,718208701.8,198822332.1,140733568.2,2749510503,362304624.1,32316022.25,160460938.8,160460938.8,-128144916.5,787580420.3,1367203245,-356898204.4,-120982414.3,649393798.3,528411384,345410247.3,175214081.1,6117876.39,4937366.68,-28860565.88,528411384,649393798.3,-120982414.3
726,2015/12/31,6030509998,95495004.98,6298613073,3307297819,1372174345,356064268.5,235481235.7,5271017669,1027595404,53217989.19,455625977.7,572981769.6,-519763780.5,1320131980,1948641555,-413207533.2,116301675.4,649393798.3,765695473.7,735543028.8,355945695.9,12242543.28,9610831.22,-31540015.51,765695473.7,649393798.3,116301675.4
726,2016/6/30,2812336712,35139448.72,2948751631,1274986142,799339164.6,192415372.9,118603604.2,2385344284,563407347.4,6598771.24,445389460.8,483015358.1,-476416586.9,793831444.4,1458131686,-277760450.2,-187529531.3,765695473.7,578165942.4,342657085.4,176763336.1,6062971.96,16516478.2,33641221.22,578165942.4,765695473.7,-187529531.3
726,2016/12/31,5871764185,102124783,6171600393,2820409718,1428452968,378426016.4,233546409.5,4860835112,1310765281,34609949.25,861098603,902617837,-868007887.7,2047960531,2807150043,-562212175.1,-110916252.8,765695473.7,654779220.8,853073450.1,360285420.4,12302441.42,13702551.8,60779660.2,654779220.8,765695473.7,-110916252.8
759,2015/6/30,10242104843,37160457.41,10279265300,8276250271,740578488,305993882,735159479.6,10057982121,221283179.8,7717709.79,200189050.9,200189050.9,-192471341.1,1765000000,1898794249,-163794249.2,-134982410.6,1114934638,979952227.7,20703487.63,120508433.6,6239583.7,39042943.32,-3139362.69,979952227.7,1114934638,-134982410.6
759,2015/12/31,18484733505,51111885.28,18535845390,14903995787,1467621758,560145568.3,1492845326,18424608439,111236950.7,115834315.1,492985792.6,510005792.6,-394171477.5,2515000000,2714007858,50992142.35,-231942384.4,1114934638,882992253.9,3349484.97,246245733.6,12521138.65,72718035.48,-71147296.57,882992253.9,1114934638,-231942384.4
759,2016/6/30,9428956751,44087042.15,9473043794,7322095713,808101730.9,332225081.8,660615556.4,9123038082,350005711.3,4776751.74,61321469.43,61321469.43,-56544717.69,380000000,401466894.9,-180766894.9,112694098.7,934225170.2,1046919269,-63390760.3,123695141.6,6188325.12,28842094.85,-834253.01,1046919269,934225170.2,112694098.7
759,2016/12/31,17566416550,65441308.66,17631857858,13418054836,1590936914,520019532.4,1409687815,16938699096,693158761.9,1217620005,451951396.8,1480351397,-262731391.6,1500000000,1638602892,-50857977.89,379569392.4,882992253.9,1262561646,8877132.95,244199287.6,12917182.24,63119845.56,-54488869,1262561646,882992253.9,379569392.4
767,2015/6/30,4718981687,137187609.8,4860298493,2665646643,459798152,467890832.3,106005332,3699340960,1160957533,9805129.13,937338655,2408753255,-2398948126,6192880030,7044805898,-425278058.3,-1663268651,2840945608,1177676957,446438811.9,629196572,6903265.64,543025121.8,-43555646.8,1177676957,2840945608,-1663268651
767,2015/12/31,8996421933,599551815.3,9609162456,4184116399,1045915435,1020046964,581736530.6,6831815328,2777347128,577571384.8,3006855871,4630237901,-4052666516,9847563129,11210291934,421316683.7,-854002704.6,2840945608,1986942904,600005344.6,1298141744,36189364.96,964856635.8,21814596.96,1986942904,2840945608,-854002704.6
767,2016/6/30,3612476194,530343458.2,4154868839,1933901037,450923657.8,355646667.7,772362858.5,3512834221,642034618.2,100120235,2019092221,2526035134,-2425914899,4594930423,13051246444,2638015016,854134735.1,1986942904,2841077639,-124558722.1,686527669,6914016.81,509467367.1,-91530402.46,2841077639,1986942904,854134735.1
767,2016/12/31,7976176047,894067624.6,8886949623,4178102733,1052628827,853131160.7,1604472838,7688335559,1198614064,875727118.5,6628652359,7337889736,-6462162617,7888226707,9776859473,9400867968,4137319414,1986942904,6124262318,137708156.6,1742462279,38067416.32,1039365813,-256298306.4,6124262318,1986942904,4137319414
828,2015/6/30,700478850.1,82080000.16,782558850.3,1468931938,53968429.13,96525966.39,9408560.36,1628834894,-846276043.6,399133466.8,232327,438916939.5,-39783472.75,984033333.3,1081899038,557700962.4,-328253949.9,871091740.7,542837790.8,414183329.5,83818329.2,16096325.88,19978054.42,-247853148.3,542837790.8,871091740.7,-328253949.9
828,2015/12/31,942152255.9,52006638.72,1140529727,66361996.39,89598658.54,206625484.3,37218330.52,2335879977,-1195350250,785909382.4,4515800,793200412.5,-7291030.14,3130100000,3438997761,1568602239,366093652.8,871091740.7,1237185393,817271389.2,178237222.9,32192651.76,58712445.47,-425176545.8,1237185393,871091740.7,366093652.8
828,2016/6/30,518640202.4,17054541.4,641220672,38704418.28,63482261.01,116227516.8,9105666.59,105970816.7,535249855.2,401410642,828871.44,372379871.4,29030770.58,112000000,234479537.1,-234452067.5,329838652,1237185393,1567024045,404143789.3,93859214.14,16096325.88,39481410.91,-141044895.4,1567024045,1237185393,329838652
828,2016/12/31,1094013077,46255453.94,1348305082,64263350.53,98844214.81,251687055.4,21062718.47,2323361882,-975056799.6,1406295128,20634585.23,552185585.2,854109542.8,2001453612,2356134297,-531106827.5,-652027680.3,1237185393,585157713.2,829351295.3,202025152.5,32192651.76,46601050.14,-288167805.3,585157713.2,1237185393,-652027680.3
876,2015/6/30,29740233865,358085524.5,30098900008,25703272294,1672812415,289913788.4,865283687.8,28531282185,1567617823,2492805539,784927272.2,2004403704,488401835.6,3698375411,3990751437,-1723513511,330281426.1,3268546875,3598828301,1582252802,425782469.2,17255602.73,179315195,-1279460738,3598828301,3268546875,330281426.1
876,2015/12/31,64929685329,403172831.4,65335748185,56445354069,3516704135,593212366.6,1592713345,62147983916,3187764270,5380168233,1767305716,6941386758,-1561218525,6809843534,7922821582,-1174889204,449531313.1,3268546875,3718078188,2959663056,872641931.3,36109603.27,351227324,-2432715012,3718078188,3268546875,449531313.1
